区域,子区域,房产名称,位置,成交日期,户型,价格(HKD),面积(呎),单价,特色
中西區,西營盤,瑧蓺 中層 H室,N/A,16/03/2025,1房,"$22,000",339 呎,$65,露台 | | 工作平台
中西區,西營盤,維港峰 中層 A室,N/A,15/03/2025,3房,"$60,000","1,124 呎",$53,露台 | | 工作平台
中西區,西營盤,翰林峰 3座 36樓 C室,N/A,14/03/2025,開放式,$540 萬,195 呎,"$27,692",露台
中西區,西營盤,康威花園 A座 14樓 2室,N/A,14/03/2025,1房,$560 萬,412 呎,"$13,592",N/A
中西區,西營盤,恒盛樓 2樓,N/A,14/03/2025,-,$399 萬,429 呎,"$9,301",N/A
中西區,西營盤,海明苑 18樓 B室,N/A,14/03/2025,2房,$618 萬,483 呎,"$12,795",N/A
中西區,西營盤,龍騰閣 12樓 B室,N/A,14/03/2025,3房,"$1,850 萬","1,024 呎","$18,066",車位 | | 露台
中西區,西營盤,My Central 39樓 E室,N/A,13/03/2025,3房,"$2,692 萬","1,115 呎","$24,143",平台 | | 露台 | | 工作平台
中西區,西營盤,堅苑大廈 中層 906室,N/A,13/03/2025,-,"$27,000",530 呎,$51,N/A
中西區,西營盤,翰林峰 3座 20樓 B室,N/A,13/03/2025,1房,$600 萬,294 呎,"$20,408",露台 | | 工作平台
中西區,西營盤,新成大廈 10樓 A室,N/A,13/03/2025,-,$520 萬,436 呎,"$11,927",N/A
中西區,西營盤,翰林峰 2座 12樓 E室,N/A,13/03/2025,開放式,$455 萬,224 呎,"$20,313",露台
中西區,西營盤,碧苑大廈 5樓 A室,N/A,13/03/2025,-,"$5,050 萬","2,691 呎","$18,766",車位
中西區,西營盤,Cluny Park 12樓 B室,N/A,13/03/2025,4房,"$5,730 萬","2,115 呎","$27,092",車位 | | 露台 | | 工作平台
中西區,西營盤,福祥閣 5樓 F室,N/A,12/03/2025,-,$342 萬,311 呎,"$10,997",N/A
中西區,西營盤,西浦 18樓 C室,N/A,12/03/2025,-,"$1,398 萬",746 呎,"$18,740",露台 | | 工作平台
中西區,西營盤,富康樓 中層 A室,N/A,12/03/2025,3房,"$38,000",698 呎,$54,N/A
中西區,西營盤,大學閣 2座 11樓 B室,N/A,12/03/2025,4房,"$7,400 萬","1,506 呎","$49,137",車位 | | 露台
中西區,西營盤,兆祥大廈 22樓 A室,N/A,11/03/2025,-,$500 萬,419 呎,"$11,933",N/A
中西區,西營盤,屈地大廈 10樓 40室,N/A,11/03/2025,-,$480 萬,521 呎,"$9,213",N/A
中西區,西營盤,永利大廈 中層 D室,N/A,11/03/2025,-,"$12,500",215 呎,$58,N/A
中西區,西營盤,翰林峰 2座 高層 A室,N/A,11/03/2025,1房,"$24,000",330 呎,$73,露台 | | 工作平台
中西區,西營盤,興華樓 A座 G樓 A4室,N/A,11/03/2025,-,$290 萬,358 呎,"$8,101",平台
中西區,西營盤,雍慧閣 17樓 C室,N/A,10/03/2025,3房,"$1,700 萬",839 呎,"$20,262",天台 | | 露台 | | 工作平台
中西區,西營盤,寶恒苑 3樓 C室,N/A,10/03/2025,2房,$600 萬,470 呎,"$12,766",N/A
中西區,西營盤,永華大廈 425Z 皇后大道西 13樓 FP室,N/A,10/03/2025,-,$300 萬,388 呎,"$7,732",N/A
中西區,西營盤,俊陞華庭 21樓 C室,N/A,10/03/2025,2房,$700 萬,460 呎,"$15,217",露台 | | 工作平台
中西區,西營盤,63 Pokfulam 1座 16樓 G室,N/A,10/03/2025,開放式,$518 萬,258 呎,"$20,078",露台
中西區,西營盤,龍豐閣 中層 C室,N/A,08/03/2025,2房,"$17,500",369 呎,$47,N/A
中西區,西營盤,藝里坊．2號 12樓 H室,N/A,07/03/2025,開放式,$425 萬,214 呎,"$19,860",露台
中西區,西營盤,海昇大廈 2座 24樓 A室,N/A,07/03/2025,-,$400 萬,363 呎,"$11,019",N/A
中西區,西營盤,東蔚苑 10樓 B室,N/A,07/03/2025,2房,$370 萬,314 呎,"$11,783",N/A
中西區,西營盤,高陞大廈 3樓 F室,N/A,06/03/2025,-,$280 萬,256 呎,"$10,938",N/A
中西區,西營盤,翰林峰 3座 7樓 C室,N/A,06/03/2025,開放式,$450 萬,195 呎,"$23,077",露台
中西區,西營盤,尚逸 28樓 C室,N/A,06/03/2025,開放式,$537 萬,215 呎,"$24,990",露台 | | 工作平台
中西區,西營盤,太康樓 2樓 B室,N/A,05/03/2025,-,$245 萬,408 呎,"$6,005",N/A
中西區,西營盤,海昇大廈 2座 3樓 B室,N/A,05/03/2025,2房,$378 萬,307 呎,"$12,313",N/A
中西區,西營盤,翰林峰 1座 低層 B室,N/A,05/03/2025,1房,"$23,500",334 呎,$70,露台 | | 工作平台
中西區,西營盤,寶珊道1號 2座 6樓 A室,N/A,05/03/2025,-,"$5,307 萬","1,943 呎","$27,312",車位
中西區,西營盤,帝后華庭 1座 25樓 J室,N/A,05/03/2025,2房,$700 萬,393 呎,"$17,812",N/A
中西區,西營盤,豪景臺 11樓 A室,N/A,04/03/2025,2房,$540 萬,392 呎,"$13,776",N/A
中西區,西營盤,瑧璈 22樓 F室,N/A,04/03/2025,開放式,$530 萬,297 呎,"$17,845",露台 | | 工作平台
中西區,西營盤,中發大廈 11樓 B室,N/A,04/03/2025,-,$380 萬,305 呎,"$12,459",N/A
中西區,西營盤,翰林峰 5座 36樓 B室,N/A,04/03/2025,開放式,$530 萬,215 呎,"$24,651",露台
中西區,西營盤,聚賢居 1座 15樓 E室,N/A,04/03/2025,2房,$870 萬,443 呎,"$19,639",露台 | | 工作平台
中西區,西營盤,興華樓 B座 3樓 B1室,N/A,03/03/2025,-,"$1,000 萬","1,141 呎","$8,764",N/A
中西區,西營盤,藝里坊．2號 中層 E室,N/A,03/03/2025,1房,"$19,000",252 呎,$75,露台
中西區,西營盤,東祥大廈 24樓 D室,N/A,03/03/2025,-,$320 萬,267 呎,"$11,985",N/A
