区域,子区域,房产名称,位置,成交日期,户型,价格(HKD),面积(呎),单价,特色
灣仔區,灣仔,尚翹峰 1期 3座 高層 C室,N/A,16/03/2025,2房,"$27,000",489 呎,$55,露台
灣仔區,灣仔,人和悅大廈 10樓 A2室,N/A,14/03/2025,-,$300 萬,332 呎,"$9,036",N/A
灣仔區,灣仔,尚匯 21樓 F室,N/A,14/03/2025,1房,"$1,398 萬",663 呎,"$21,086",露台 | | 工作平台
灣仔區,灣仔,金龍大廈 21樓 D室,N/A,14/03/2025,-,$320 萬,307 呎,"$10,423",平台
灣仔區,灣仔,尚匯 6樓 B室,N/A,13/03/2025,1房,$780 萬,342 呎,"$22,807",露台
灣仔區,灣仔,東南大廈 軒尼詩道475-477號 9樓 E室,N/A,13/03/2025,4房,$365 萬,483 呎,"$7,557",N/A
灣仔區,灣仔,新基大樓 8樓 D室,N/A,13/03/2025,4房,$402 萬,465 呎,"$8,645",N/A
灣仔區,灣仔,嘉薈軒 低層 03室,N/A,13/03/2025,1房,"$25,000",439 呎,$57,N/A
灣仔區,灣仔,萬信台 中層 B室,N/A,12/03/2025,-,"$32,500",689 呎,$47,N/A
灣仔區,灣仔,囍滙 第二期 3座 23樓 K室,N/A,12/03/2025,1房,$952 萬,430 呎,"$22,140",露台 | | 工作平台
灣仔區,灣仔,星域軒 1座 高層 E室,N/A,12/03/2025,2房,"$46,000",734 呎,$63,N/A
灣仔區,灣仔,樂友大廈 9樓 E室,N/A,12/03/2025,-,$283 萬,325 呎,"$8,700",N/A
灣仔區,灣仔,瑞祥大廈 9樓 A室,N/A,12/03/2025,-,$555 萬,678 呎,"$8,186",平台
灣仔區,灣仔,修頓花園 24樓 11室,N/A,11/03/2025,1房,$608 萬,426 呎,"$14,272",N/A
灣仔區,灣仔,澳洲大廈 中層 7室,N/A,09/03/2025,-,"$14,800",381 呎,$39,N/A
灣仔區,灣仔,尚翹峰 1期 1座 低層 B室,N/A,08/03/2025,2房,"$25,000",475 呎,$53,露台
灣仔區,灣仔,英京大廈 12樓 C室,N/A,07/03/2025,開放式,$440 萬,483 呎,"$9,110",N/A
灣仔區,灣仔,怡明閣 18樓 B室,N/A,07/03/2025,-,$405 萬,309 呎,"$13,107",N/A
灣仔區,灣仔,嘉薈軒 26樓 11室,N/A,07/03/2025,開放式,$530 萬,358 呎,"$14,804",露台 | | 工作平台
灣仔區,灣仔,囍滙 第一期 5座 高層 B室,N/A,07/03/2025,2房,"$34,000",576 呎,$59,露台 | | 工作平台
