区域,子区域,房产名称,位置,成交日期,户型,价格(HKD),面积(呎),单价,特色
新界,屯門碼頭,兆禧苑 A座 (安禧閣) 9樓 13室,N/A,28/02/2025,1房,$288 萬,363 呎,"$7,934",露台
新界,屯門碼頭,兆山苑 H座 (椰景閣) 5樓 2室,N/A,28/02/2025,2房,$315 萬,546 呎,"$5,769",露台
新界,屯門碼頭,新屯門中心 5座 14樓 C室,N/A,27/02/2025,1房,$390 萬,462 呎,"$8,442",N/A
新界,屯門碼頭,邁亞美海灣 T-3座 9樓 F室,N/A,26/02/2025,2房,$400 萬,443 呎,"$9,027",N/A
新界,屯門碼頭,富健花園 1座 4樓 F室,N/A,26/02/2025,2房,$280 萬,484 呎,"$5,785",N/A
新界,屯門碼頭,美樂花園 08座 低層 D室,N/A,26/02/2025,2房,"$14,000",589 呎,$24,N/A
新界,屯門碼頭,海翠花園 2座 中層 A室,N/A,26/02/2025,2房,"$14,000",609 呎,$23,N/A
新界,屯門碼頭,悅湖山莊 5座 13樓 A室,N/A,25/02/2025,3房,$320 萬,588 呎,"$5,442",N/A
新界,屯門碼頭,啟豐園 2座 28樓 G室,N/A,21/02/2025,2房,$360 萬,375 呎,"$9,600",N/A
新界,屯門碼頭,兆禧苑 A座 (安禧閣) 30樓 4室,N/A,21/02/2025,1房,$255 萬,338 呎,"$7,544",露台
新界,屯門碼頭,美樂花園 3座 17樓 F室,N/A,21/02/2025,3房,$563 萬,699 呎,"$8,052",N/A
新界,屯門碼頭,啟豐園 4座 23樓 G室,N/A,21/02/2025,2房,$300 萬,375 呎,"$8,000",N/A
新界,屯門碼頭,邁亞美海灣 T-1座 21樓 G室,N/A,20/02/2025,2房,$379 萬,398 呎,"$9,523",N/A
新界,屯門碼頭,兆禧苑 C座 (順禧閣) 8樓 12室,N/A,18/02/2025,1房,$245 萬,338 呎,"$7,249",露台
新界,屯門碼頭,邁亞美海灣 T-6座 15樓 C室,N/A,18/02/2025,2房,$453 萬,475 呎,"$9,537",N/A
新界,屯門碼頭,慧豐園 2座 低層 D室,N/A,18/02/2025,2房,"$12,500",489 呎,$26,N/A
新界,屯門碼頭,新屯門中心 5座 43樓 C室,N/A,18/02/2025,2房,$385 萬,462 呎,"$8,333",N/A
新界,屯門碼頭,悅湖山莊 6座 21樓 A室,N/A,18/02/2025,3房,$438 萬,588 呎,"$7,449",N/A
新界,屯門碼頭,富健花園 4座 23樓 B室,N/A,17/02/2025,3房,$385 萬,592 呎,"$6,503",N/A
新界,屯門碼頭,䨇寓 北翼 19樓 E室,N/A,17/02/2025,1房,$385 萬,361 呎,"$10,665",露台 | | 工作平台
新界,屯門碼頭,富健花園 10座 12樓 E室,N/A,17/02/2025,2房,$369 萬,431 呎,"$8,559",N/A
新界,屯門碼頭,新屯門中心 9座 26樓 B室,N/A,13/02/2025,2房,$400 萬,462 呎,"$8,658",N/A
新界,屯門碼頭,啟豐園 3座 17樓 G室,N/A,13/02/2025,2房,$365 萬,375 呎,"$9,733",N/A
新界,屯門碼頭,兆山苑 B座 (樟景閣) 12樓 7室,N/A,12/02/2025,2房,$323 萬,546 呎,"$5,916",露台
新界,屯門碼頭,新屯門中心 6座 10樓 A室,N/A,10/02/2025,2房,$403 萬,501 呎,"$8,050",N/A
新界,屯門碼頭,海翠花園 3座 27樓 F室,N/A,10/02/2025,3房,$553 萬,668 呎,"$8,275",N/A
新界,屯門碼頭,慧豐園 2座 高層 D室,N/A,09/02/2025,2房,"$12,800",489 呎,$26,N/A
新界,屯門碼頭,慧豐園 4座 高層 C室,N/A,09/02/2025,3房,"$17,500",582 呎,$30,N/A
新界,屯門碼頭,海翠花園 5座 13樓 D室,N/A,07/02/2025,2房,$450 萬,609 呎,"$7,389",N/A
新界,屯門碼頭,新屯門中心 3座 38樓 D室,N/A,07/02/2025,2房,$380 萬,501 呎,"$7,585",N/A
新界,屯門碼頭,兆禧苑 D座 (雅禧閣) 11樓 16室,N/A,05/02/2025,1房,$292 萬,363 呎,"$8,044",露台
新界,屯門碼頭,兆禧苑 B座 (宏禧閣) 2樓 13室,N/A,05/02/2025,1房,$300 萬,363 呎,"$8,264",露台
新界,屯門碼頭,富健花園 4座 4樓 B室,N/A,04/02/2025,3房,$355 萬,592 呎,"$5,997",N/A
新界,屯門碼頭,美樂花園 01座 中層 A室,N/A,03/02/2025,2房,"$13,600",589 呎,$23,N/A
新界,屯門碼頭,兆禧苑 A座 (安禧閣) 7樓 14室,N/A,03/02/2025,2房,$298 萬,415 呎,"$7,181",露台
新界,屯門碼頭,海翠花園 6座 中層 F室,N/A,02/02/2025,3房,"$17,500",668 呎,$26,N/A
新界,屯門碼頭,海翠花園 4座 中層 G室,N/A,28/01/2025,3房,"$17,000",668 呎,$25,N/A
新界,屯門碼頭,邁亞美海灣 T-3座 32樓 C室,N/A,28/01/2025,2房,$448 萬,473 呎,"$9,471",N/A
