区域,子区域,房产名称,位置,成交日期,户型,价格(HKD),面积(呎),单价,特色
九龍,京士柏,帝庭園 2座 1樓 B室,N/A,14/11/2024,3房,"$1,628 萬","1,231 呎","$13,225",車位 | | 露台
九龍,京士柏,皓畋 5座 7樓 E室,N/A,13/11/2024,2房,$900 萬,532 呎,"$16,917",露台 | | 工作平台
九龍,京士柏,高臨 A1座 26樓 A室,N/A,12/11/2024,3房,"$1,986 萬",707 呎,"$28,088",露台 | | 工作平台
九龍,京士柏,One Homantin 3座 11樓 B室,N/A,12/11/2024,2房,$800 萬,501 呎,"$15,968",露台
九龍,京士柏,棗梨雅道3號 低層 C室,N/A,11/11/2024,2房,"$28,500",656 呎,$43,露台
九龍,京士柏,新勝大樓 15樓 A室,N/A,11/11/2024,-,$600 萬,461 呎,"$13,015",N/A
九龍,京士柏,One Homantin 1座 低層 D室,N/A,11/11/2024,2房,"$23,000",518 呎,$44,露台
九龍,京士柏,巴富花園 宜富閣 高層 A室,N/A,10/11/2024,3房,"$30,000",813 呎,$37,N/A
九龍,京士柏,欣圖軒 2座 7樓 D室,N/A,08/11/2024,3房,$838 萬,725 呎,"$11,559",N/A
九龍,京士柏,麗晶樓 3樓 E室,N/A,08/11/2024,-,$717 萬,712 呎,"$10,067",車位
九龍,京士柏,文豪閣 3樓 B室,N/A,07/11/2024,-,$410 萬,424 呎,"$9,670",平台
九龍,京士柏,俊民苑 J座 6樓 4室,N/A,07/11/2024,-,$480 萬,519 呎,"$9,249",N/A
九龍,京士柏,雅緻園 3樓 D室,N/A,07/11/2024,3房,"$1,200 萬",871 呎,"$13,777",車位 | | 露台
九龍,京士柏,Chung Pak Mansion 中柏大廈 7樓 19室,N/A,07/11/2024,-,$244 萬,405 呎,"$6,025",N/A
九龍,京士柏,雅利德樺臺 37樓 E室,N/A,07/11/2024,-,"$1,280 萬",913 呎,"$14,020",車位
九龍,京士柏,皓畋 3座 高層 F室,N/A,06/11/2024,2房,"$33,000",689 呎,$48,天台 | | 露台 | | 工作平台
九龍,京士柏,明寓 低層 A室,N/A,06/11/2024,3房,"$57,000","1,310 呎",$44,N/A
九龍,京士柏,太平花園 8樓 A室,N/A,05/11/2024,1房,$408 萬,379 呎,"$10,765",N/A
九龍,京士柏,仁華園 15樓 A室,N/A,05/11/2024,3房,$723 萬,724 呎,"$9,986",N/A
九龍,京士柏,嘉輝台 A座 11樓 A5室,N/A,04/11/2024,3房,$784 萬,736 呎,"$10,649",N/A
九龍,京士柏,One Homantin 5座 5樓 C室,N/A,04/11/2024,2房,$746 萬,477 呎,"$15,639",露台
九龍,京士柏,加多利軒 中層 G室,N/A,02/11/2024,1房,"$15,000",248 呎,$60,露台
九龍,京士柏,文安大廈 高層 B室,N/A,01/11/2024,-,"$13,500",265 呎,$51,N/A
九龍,京士柏,慧宜閣 12樓,N/A,01/11/2024,-,$595 萬,452 呎,"$13,164",N/A
九龍,京士柏,皓畋 6座 7樓 F室,N/A,31/10/2024,2房,$938 萬,587 呎,"$15,980",露台 | | 工作平台
九龍,京士柏,巴富花園 嘉富閣 8樓 C室,N/A,31/10/2024,3房,$995 萬,812 呎,"$12,254",車位
九龍,京士柏,太平居 23樓 B室,N/A,30/10/2024,-,$500 萬,311 呎,"$16,077",N/A
九龍,京士柏,高臨 A2座 29樓 E室,N/A,30/10/2024,2房,$853 萬,377 呎,"$22,613",露台 | | 工作平台
九龍,京士柏,俊民苑 A座 1樓 8室,N/A,29/10/2024,3房,$457 萬,525 呎,"$8,705",N/A
九龍,京士柏,瓊林別墅 B座 7樓 B1室,N/A,29/10/2024,3房,$705 萬,741 呎,"$9,514",N/A
九龍,京士柏,皓畋 1座 19樓 D室,N/A,28/10/2024,2房,"$1,158 萬",671 呎,"$17,258",露台 | | 工作平台
九龍,京士柏,傲玟 3座 5樓 A室,N/A,28/10/2024,3房,"$2,364 萬","1,118 呎","$21,144",露台 | | 工作平台
九龍,京士柏,龍騰閣 高層 5室,N/A,28/10/2024,-,"$23,000",720 呎,$32,車位
九龍,京士柏,One Homantin 7座 3樓 E室,N/A,25/10/2024,3房,"$1,160 萬",730 呎,"$15,890",露台
九龍,京士柏,高臨 A1座 28樓 G室,N/A,25/10/2024,2房,$837 萬,385 呎,"$21,732",露台 | | 工作平台
九龍,京士柏,加多利軒 29樓 A室,N/A,25/10/2024,2房,$700 萬,389 呎,"$17,995",露台 | | 工作平台
九龍,京士柏,雅利德樺臺 17樓 A室,N/A,25/10/2024,-,"$1,028 萬",949 呎,"$10,832",N/A
九龍,京士柏,京士柏山 02 號屋,N/A,25/10/2024,-,"$6,230 萬","2,333 呎","$26,704",花園
九龍,京士柏,傲玟 3座 7樓 A室,N/A,24/10/2024,3房,"$2,395 萬","1,118 呎","$21,419",露台 | | 工作平台
九龍,京士柏,俊民苑 H座 9樓 6室,N/A,24/10/2024,-,$600 萬,596 呎,"$10,067",N/A
九龍,京士柏,嘉景樓 中層 D室,N/A,24/10/2024,-,"$21,000",606 呎,$35,N/A
九龍,京士柏,高臨 A1座 19樓 C室,N/A,24/10/2024,2房,$929 萬,414 呎,"$22,444",露台 | | 工作平台
九龍,京士柏,太平居 20樓 C室,N/A,23/10/2024,-,$475 萬,311 呎,"$15,273",N/A
九龍,京士柏,永安台 18樓 B室,N/A,23/10/2024,3房,"$2,400 萬","1,668 呎","$14,388",車位 | | 露台
九龍,京士柏,麗晶樓 中層 E室,N/A,23/10/2024,-,"$28,000",712 呎,$39,車位
九龍,京士柏,澤豐大廈 8樓 E室,N/A,23/10/2024,-,$283 萬,312 呎,"$9,071",N/A
九龍,京士柏,皓畋 1座 高層 J室,N/A,23/10/2024,1房,"$20,500",403 呎,$51,露台 | | 工作平台
九龍,京士柏,高臨 A1座 31樓 A室,N/A,22/10/2024,4房,"$6,477 萬","1,589 呎","$40,760",車位 | | 平台 | | 露台 | | 工作平台
九龍,京士柏,冠德苑 B座(冠盛閣) 19樓 8室,N/A,22/10/2024,3房,$675 萬,563 呎,"$11,989",N/A
九龍,京士柏,高臨 A2座 28樓 F室,N/A,22/10/2024,2房,$832 萬,377 呎,"$22,064",露台 | | 工作平台
九龍,京士柏,俊民苑 L座 3樓 1室,N/A,21/10/2024,-,$568 萬,596 呎,"$9,530",N/A
九龍,京士柏,One Homantin 6座 中層 A室,N/A,21/10/2024,3房,"$33,500",682 呎,$49,露台 | | 工作平台
九龍,京士柏,高臨 A1座 31樓 F室,N/A,21/10/2024,1房,$610 萬,272 呎,"$22,415",露台 | | 工作平台
九龍,京士柏,高臨 A1座 31樓 G室,N/A,21/10/2024,2房,$886 萬,385 呎,"$23,016",露台 | | 工作平台
九龍,京士柏,高臨 A1座 31樓 E室,N/A,21/10/2024,2房,$827 萬,374 呎,"$22,123",露台 | | 工作平台
九龍,京士柏,永安台 10樓 A室,N/A,21/10/2024,3房,"$2,000 萬","1,668 呎","$11,990",露台
