区域,子区域,房产名称,位置,成交日期,户型,价格(HKD),面积(呎),单价,特色
九龍,又一村石硤尾,又一居 19座 中層 B室,N/A,19/01/2023,3房,"$25,000",675 呎,$37,N/A
九龍,又一村石硤尾,李鄭屋邨 8座 (孝廉樓) 23樓 3室,N/A,16/01/2023,開放式,$410 萬,566 呎,"$7,244",露台
九龍,又一村石硤尾,又一居 03座 低層 C室,N/A,14/01/2023,3房,"$24,000",566 呎,$42,N/A
九龍,又一村石硤尾,雅麗苑 D座 D3室,N/A,13/01/2023,-,"$18,000",405 呎,$44,車位
九龍,又一村石硤尾,李鄭屋邨 8座 (孝廉樓) 7樓 13室,N/A,10/01/2023,開放式,$248 萬,443 呎,"$5,598",露台
九龍,又一村石硤尾,爾登華庭 7座 8樓 A室,N/A,05/01/2023,2房,"$1,210 萬","1,341 呎","$9,023",N/A
九龍,又一村石硤尾,又一居 18座 5樓 B室,N/A,05/01/2023,3房,"$1,180 萬",675 呎,"$17,481",N/A
九龍,又一村石硤尾,皇朝閣 A室,N/A,01/01/2023,-,"$25,500",652 呎,$39,天台
九龍,又一村石硤尾,又一居 19座 1樓 B室,N/A,28/12/2022,3房,"$1,037 萬",675 呎,"$15,360",N/A
九龍,又一村石硤尾,畢架山峰 2座 中層 C室,N/A,27/12/2022,3房,"$35,000",839 呎,$42,N/A
九龍,又一村石硤尾,又一居 26座 低層 C室,N/A,24/12/2022,3房,"$27,000",628 呎,$43,N/A
九龍,又一村石硤尾,爾登華庭 2座 5樓 B室,N/A,23/12/2022,3房,"$1,575 萬","1,428 呎","$11,029",車位
九龍,又一村石硤尾,又一村花園 C期 花圃街30號(B14座) 2樓 A室,N/A,23/12/2022,3房,"$1,300 萬",801 呎,"$16,230",車位
九龍,又一村石硤尾,畢架山峰 5座 低層 D室,N/A,18/12/2022,3房,"$33,000",833 呎,$40,N/A
九龍,又一村石硤尾,富安閣 B室,N/A,18/12/2022,-,"$36,000","1,022 呎",$35,車位
九龍,又一村石硤尾,又一村花園 A期 B9座( 花圃街 61 號 ) 中層 B室,N/A,16/12/2022,3房,"$52,800","1,516 呎",$35,N/A
九龍,又一村石硤尾,又一村花園 C期 B17座( 花圃街40號 ) 高層 D室,N/A,15/12/2022,3房,"$33,000",805 呎,$41,車位
九龍,又一村石硤尾,緹山 2座 2樓 A室,N/A,14/12/2022,3房,"$7,309 萬","1,760 呎","$41,528",車位 | | 花園 | | 露台 | | 工作平台
九龍,又一村石硤尾,又一居 10座 1樓 E室,N/A,12/12/2022,3房,$900 萬,522 呎,"$17,241",N/A
九龍,又一村石硤尾,爾登豪庭 2座 2樓 A室,N/A,07/12/2022,3房,"$1,198 萬","1,073 呎","$11,165",車位
九龍,又一村石硤尾,又一居 30座 9樓 C室,N/A,07/12/2022,3房,"$1,418 萬",789 呎,"$17,972",露台
九龍,又一村石硤尾,郝德傑山 1座 10樓 A室,N/A,05/12/2022,3房,"$1,150 萬",756 呎,"$15,212",車位 | | 露台 | | 工作平台
九龍,又一村石硤尾,李鄭屋邨 4座 (道德樓) 11樓 3室,N/A,30/11/2022,開放式,$265 萬,439 呎,"$6,036",露台
九龍,又一村石硤尾,又一居 8座 8樓 E室,N/A,28/11/2022,3房,$928 萬,522 呎,"$17,778",N/A
九龍,又一村石硤尾,緹山 5號屋,N/A,24/11/2022,4房,$1.41 億,"2,913 呎","$48,404",車位 | | 花園 | | 天台 | | 平台 | | 工作平台
