区域,子区域,房产名称,位置,成交日期,户型,价格(HKD),面积(呎),单价,特色
九龍,藍田,KOKO HILLS 3A期 (Koko Rosso) 7座 18樓 C室,N/A,07/03/2025,2房,$923 萬,467 呎,"$19,764",露台 | | 工作平台
九龍,藍田,康栢苑 A座 (松柏閣) 14樓 8室,N/A,06/03/2025,2房,$365 萬,401 呎,"$9,102",露台
九龍,藍田,康田苑 C座 14樓 5室,N/A,06/03/2025,3房,$479 萬,531 呎,"$9,017",N/A
九龍,藍田,麗港城 4期 20座 21樓 F室,N/A,05/03/2025,2房,$600 萬,517 呎,"$11,605",N/A
九龍,藍田,啟田大廈 A座 5樓 5室,N/A,05/03/2025,2房,$400 萬,526 呎,"$7,605",N/A
九龍,藍田,康田苑 B座 13樓 7室,N/A,05/03/2025,2房,$330 萬,420 呎,"$7,857",N/A
九龍,藍田,麗港城 4期 10座 低層 B室,N/A,05/03/2025,2房,"$18,500",517 呎,$36,N/A
九龍,藍田,匯景花園 5座 14樓 A室,N/A,05/03/2025,2房,$630 萬,537 呎,"$11,732",N/A
九龍,藍田,KOKO HILLS 3B期 (Koko Mare) 9座 26樓 K室,N/A,04/03/2025,2房,$926 萬,415 呎,"$22,318",天台 | | 露台 | | 工作平台
九龍,藍田,麗港城 1期 14座 16樓 B室,N/A,03/03/2025,2房,$574 萬,517 呎,"$11,103",N/A
九龍,藍田,KOKO HILLS 3B期 (Koko Mare) 8座 高層 F室,N/A,01/03/2025,1房,"$18,000",334 呎,$54,露台
九龍,藍田,康田苑 A座 15樓 3室,N/A,28/02/2025,2房,$393 萬,420 呎,"$9,357",N/A
九龍,藍田,麗港城 1期 15座 13樓 F室,N/A,28/02/2025,2房,$555 萬,517 呎,"$10,735",N/A
九龍,藍田,匯景花園 14座 9樓 D室,N/A,26/02/2025,3房,$720 萬,614 呎,"$11,726",N/A
九龍,藍田,康栢苑 B座 (龍柏閣) 25樓 1室,N/A,26/02/2025,3房,$550 萬,554 呎,"$9,928",露台
九龍,藍田,康逸苑 A座 33樓 1室,N/A,25/02/2025,3房,$610 萬,650 呎,"$9,385",N/A
九龍,藍田,啟田大廈 A座 9樓 7室,N/A,25/02/2025,2房,$390 萬,469 呎,"$8,316",N/A
九龍,藍田,啟田大廈 B座 高層 7室,N/A,24/02/2025,2房,"$15,300",469 呎,$33,N/A
九龍,藍田,麗港城 2期 28座 中層 C室,N/A,21/02/2025,2房,"$19,000",522 呎,$36,N/A
九龍,藍田,康田苑 B座 31樓 6室,N/A,21/02/2025,3房,$530 萬,550 呎,"$9,636",N/A
九龍,藍田,匯景花園 12座 高層 G室,N/A,20/02/2025,3房,"$27,800",718 呎,$39,N/A
九龍,藍田,康逸苑 E座 7樓 2室,N/A,19/02/2025,3房,$575 萬,650 呎,"$8,846",N/A
