区域,子区域,房产名称,位置,成交日期,户型,价格(HKD),面积(呎),单价,特色
九龍,紅磡灣尖東,半島豪庭 2座 47樓 E室,N/A,20/11/2024,2房,"$1,038 萬",718 呎,"$14,457",N/A
九龍,紅磡灣尖東,維港．星岸 3座 20樓 A室,N/A,20/11/2024,3房,"$2,280 萬","1,129 呎","$20,195",露台 | | 工作平台
九龍,紅磡灣尖東,維港．星岸 1座 中層 C室,N/A,20/11/2024,3房,"$39,000",846 呎,$46,露台 | | 工作平台
九龍,紅磡灣尖東,海濱南岸 1座 32樓 D室,N/A,19/11/2024,3房,$960 萬,589 呎,"$16,299",N/A
九龍,紅磡灣尖東,維港．星岸 3座 中層 B室,N/A,18/11/2024,4房,"$58,000","1,327 呎",$44,露台 | | 工作平台
九龍,紅磡灣尖東,半島豪庭 2座 21樓 J室,N/A,18/11/2024,3房,"$1,524 萬","1,063 呎","$14,335",N/A
九龍,紅磡灣尖東,海濱南岸 1座 中層 D室,N/A,16/11/2024,3房,"$27,300",589 呎,$46,N/A
九龍,紅磡灣尖東,海濱南岸 3座 中層 H室,N/A,15/11/2024,3房,"$25,800",590 呎,$44,N/A
九龍,紅磡灣尖東,半島豪庭 4座 20樓 D室,N/A,15/11/2024,2房,$920 萬,558 呎,"$16,487",N/A
九龍,紅磡灣尖東,半島豪庭 2座 7樓 B室,N/A,13/11/2024,1房,$600 萬,492 呎,"$12,195",N/A
九龍,紅磡灣尖東,半島豪庭 2座 45樓 A室,N/A,12/11/2024,3房,"$1,100 萬",701 呎,"$15,692",N/A
九龍,紅磡灣尖東,半島豪庭 1座 38樓 E室,N/A,08/11/2024,3房,"$1,528 萬",968 呎,"$15,785",N/A
九龍,紅磡灣尖東,半島豪庭 1座 25樓 C室,N/A,06/11/2024,3房,"$1,480 萬","1,005 呎","$14,726",N/A
九龍,紅磡灣尖東,都會軒 1座 29樓 11室,N/A,05/11/2024,1房,$750 萬,464 呎,"$16,164",N/A
九龍,紅磡灣尖東,海濱南岸 5座 18樓 K室,N/A,04/11/2024,2房,$665 萬,481 呎,"$13,825",N/A
九龍,紅磡灣尖東,半島豪庭 2座 41樓 N室,N/A,04/11/2024,1房,$688 萬,499 呎,"$13,788",N/A
九龍,紅磡灣尖東,半島豪庭 2座 高層 F室,N/A,01/11/2024,2房,"$32,500",718 呎,$45,N/A
九龍,紅磡灣尖東,海濱南岸 1座 26樓 E室,N/A,31/10/2024,2房,$782 萬,481 呎,"$16,258",N/A
九龍,紅磡灣尖東,半島豪庭 2座 41樓 B室,N/A,29/10/2024,1房,$622 萬,492 呎,"$12,642",N/A
九龍,紅磡灣尖東,都會軒 1座 17樓 21室,N/A,28/10/2024,1房,$720 萬,460 呎,"$15,652",N/A
九龍,紅磡灣尖東,都會軒 2座 高層 7室,N/A,25/10/2024,1房,"$22,000",478 呎,$46,N/A
九龍,紅磡灣尖東,海濱南岸 3座 低層 C室,N/A,25/10/2024,3房,"$24,000",590 呎,$41,N/A
九龍,紅磡灣尖東,維港．星岸 5座 6樓 C室,N/A,25/10/2024,3房,"$1,318 萬",731 呎,"$18,030",露台 | | 工作平台
九龍,紅磡灣尖東,半島豪庭 2座 17樓 E室,N/A,24/10/2024,開放式,$490 萬,370 呎,"$13,243",N/A
九龍,紅磡灣尖東,半島豪庭 3座 42樓 E室,N/A,23/10/2024,2房,"$1,242 萬",778 呎,"$15,964",N/A
九龍,紅磡灣尖東,半島豪庭 3座 11樓 G室,N/A,22/10/2024,1房,$632 萬,462 呎,"$13,680",N/A
九龍,紅磡灣尖東,海濱南岸 6座 10樓 F室,N/A,22/10/2024,2房,$600 萬,432 呎,"$13,889",N/A
九龍,紅磡灣尖東,維港．星岸 2座 21樓 B室,N/A,22/10/2024,3房,"$2,250 萬","1,102 呎","$20,417",露台 | | 工作平台
九龍,紅磡灣尖東,都會軒 1座 低層 9室,N/A,22/10/2024,1房,"$23,500",478 呎,$49,N/A
九龍,紅磡灣尖東,都會軒 1座 中層 22室,N/A,19/10/2024,2房,"$24,500",471 呎,$52,N/A
九龍,紅磡灣尖東,海濱南岸 4座 4樓 G室,N/A,17/10/2024,3房,$766 萬,593 呎,"$12,917",N/A
九龍,紅磡灣尖東,半島豪庭 5座 17樓 E室,N/A,14/10/2024,2房,$868 萬,561 呎,"$15,472",N/A
九龍,紅磡灣尖東,半島豪庭 2座 42樓 L室,N/A,14/10/2024,3房,"$1,700 萬","1,044 呎","$16,284",N/A
九龍,紅磡灣尖東,海濱南岸 6座 3樓 J室,N/A,09/10/2024,3房,$760 萬,589 呎,"$12,903",N/A
九龍,紅磡灣尖東,海濱南岸 1座 7樓 A室,N/A,09/10/2024,2房,$655 萬,432 呎,"$15,162",N/A
九龍,紅磡灣尖東,維港．星岸 2座 低層 B室,N/A,05/10/2024,3房,"$48,000","1,088 呎",$44,露台 | | 工作平台
九龍,紅磡灣尖東,半島豪庭 2座 41樓 A室,N/A,04/10/2024,3房,"$1,050 萬",701 呎,"$14,979",N/A
九龍,紅磡灣尖東,半島豪庭 2座 6樓 L室,N/A,02/10/2024,3房,"$1,228 萬","1,043 呎","$11,774",N/A
九龍,紅磡灣尖東,半島豪庭 5座 33樓 D室,N/A,30/09/2024,2房,$932 萬,563 呎,"$16,554",N/A
九龍,紅磡灣尖東,海濱南岸 5座 25樓 E室,N/A,27/09/2024,2房,$715 萬,481 呎,"$14,857",N/A
九龍,紅磡灣尖東,維港．星岸 3座 29樓 A室,N/A,27/09/2024,3房,"$2,400 萬","1,129 呎","$21,258",露台 | | 工作平台
九龍,紅磡灣尖東,海濱南岸 7座 20樓 E室,N/A,25/09/2024,2房,$685 萬,481 呎,"$14,241",N/A
九龍,紅磡灣尖東,海濱南岸 4座 6樓 H室,N/A,25/09/2024,3房,$788 萬,590 呎,"$13,356",N/A
九龍,紅磡灣尖東,海濱南岸 6座 1樓 J室,N/A,24/09/2024,3房,$750 萬,589 呎,"$12,733",N/A
九龍,紅磡灣尖東,海濱南岸 4座 中層 E室,N/A,24/09/2024,2房,"$23,500",481 呎,$49,車位
九龍,紅磡灣尖東,半島豪庭 4座 5樓 E室,N/A,23/09/2024,2房,$818 萬,561 呎,"$14,581",N/A
九龍,紅磡灣尖東,海濱南岸 1座 36樓 F室,N/A,23/09/2024,2房,$720 萬,432 呎,"$16,667",N/A
九龍,紅磡灣尖東,維港．星岸 5座 高層 A室,N/A,20/09/2024,4房,"$63,800","1,358 呎",$47,露台 | | 工作平台
九龍,紅磡灣尖東,海濱南岸 4座 7樓 G室,N/A,20/09/2024,3房,$818 萬,593 呎,"$13,794",N/A
九龍,紅磡灣尖東,半島豪庭 5座 8樓 A室,N/A,13/09/2024,3房,"$1,475 萬",922 呎,"$15,998",N/A
九龍,紅磡灣尖東,半島豪庭 3座 中層 D室,N/A,11/09/2024,2房,"$31,000",807 呎,$38,N/A
九龍,紅磡灣尖東,海濱南岸 5座 3樓 B室,N/A,11/09/2024,3房,$688 萬,593 呎,"$11,602",N/A
九龍,紅磡灣尖東,海濱南岸 1座 18樓 B室,N/A,11/09/2024,3房,$830 萬,593 呎,"$13,997",N/A
九龍,紅磡灣尖東,半島豪庭 2座 3樓 C室,N/A,09/09/2024,2房,$970 萬,791 呎,"$12,263",N/A
九龍,紅磡灣尖東,都會軒 1座 15樓 12室,N/A,05/09/2024,2房,$750 萬,490 呎,"$15,306",N/A
九龍,紅磡灣尖東,海濱南岸 4座 低層 J室,N/A,03/09/2024,3房,"$26,000",589 呎,$44,N/A
九龍,紅磡灣尖東,都會軒 2座 21樓 21室,N/A,03/09/2024,1房,$793 萬,459 呎,"$17,277",N/A
九龍,紅磡灣尖東,半島豪庭 2座 16樓 J室,N/A,02/09/2024,3房,"$1,350 萬","1,051 呎","$12,845",N/A
九龍,紅磡灣尖東,半島豪庭 2座 低層 A室,N/A,31/08/2024,3房,"$32,000",677 呎,$47,N/A
九龍,紅磡灣尖東,半島豪庭 2座 41樓 H室,N/A,28/08/2024,2房,$980 萬,709 呎,"$13,822",N/A
九龍,紅磡灣尖東,半島豪庭 3座 46樓 G室,N/A,28/08/2024,1房,$818 萬,464 呎,"$17,629",N/A
九龍,紅磡灣尖東,半島豪庭 3座 高層 B室,N/A,26/08/2024,1房,"$22,000",442 呎,$50,N/A
九龍,紅磡灣尖東,海濱南岸 4座 中層 J室,N/A,24/08/2024,3房,"$27,000",589 呎,$46,N/A
九龍,紅磡灣尖東,海濱南岸 5座 低層 K室,N/A,21/08/2024,2房,"$22,000",481 呎,$46,N/A
九龍,紅磡灣尖東,維港．星岸 5座 9樓 A室,N/A,21/08/2024,4房,"$2,350 萬","1,357 呎","$17,318",露台 | | 工作平台
九龍,紅磡灣尖東,海濱南岸 5座 14樓 J室,N/A,16/08/2024,3房,$900 萬,589 呎,"$15,280",N/A
九龍,紅磡灣尖東,海濱南岸 2座 中層 E室,N/A,16/08/2024,2房,"$23,000",481 呎,$48,N/A
九龍,紅磡灣尖東,海濱南岸 4座 中層 A室,N/A,16/08/2024,2房,"$21,000",432 呎,$49,N/A
九龍,紅磡灣尖東,海濱南岸 4座 28樓 E室,N/A,16/08/2024,2房,$820 萬,481 呎,"$17,048",N/A
九龍,紅磡灣尖東,維港．星岸 5座 7樓 C室,N/A,15/08/2024,3房,"$1,520 萬",731 呎,"$20,793",露台 | | 工作平台
九龍,紅磡灣尖東,都會軒 1座 高層 15室,N/A,15/08/2024,2房,"$23,500",488 呎,$48,N/A
九龍,紅磡灣尖東,都會軒 2座 21樓 20室,N/A,14/08/2024,1房,$781 萬,475 呎,"$16,446",N/A
九龍,紅磡灣尖東,海濱南岸 5座 19樓 C室,N/A,14/08/2024,3房,$826 萬,590 呎,"$14,000",N/A
九龍,紅磡灣尖東,海濱南岸 2座 低層 A室,N/A,13/08/2024,2房,"$20,200",432 呎,$47,N/A
九龍,紅磡灣尖東,半島豪庭 1座 高層 B室,N/A,12/08/2024,3房,"$39,500",952 呎,$41,N/A
九龍,紅磡灣尖東,半島豪庭 2座 3樓 N室,N/A,09/08/2024,1房,$620 萬,481 呎,"$12,890",N/A
九龍,紅磡灣尖東,都會軒 1座 26樓 7室,N/A,09/08/2024,1房,$690 萬,478 呎,"$14,435",N/A
九龍,紅磡灣尖東,都會軒 2座 17樓 15室,N/A,09/08/2024,2房,$760 萬,496 呎,"$15,323",N/A
九龍,紅磡灣尖東,半島豪庭 3座 6樓 B室,N/A,09/08/2024,1房,$583 萬,440 呎,"$13,245",N/A
九龍,紅磡灣尖東,都會軒 2座 中層 1室,N/A,08/08/2024,2房,"$23,300",471 呎,$49,N/A
九龍,紅磡灣尖東,半島豪庭 3座 中層 B室,N/A,08/08/2024,1房,"$21,000",440 呎,$48,N/A
九龍,紅磡灣尖東,半島豪庭 4座 15樓 G室,N/A,07/08/2024,2房,$900 萬,558 呎,"$16,129",N/A
九龍,紅磡灣尖東,都會軒 1座 25樓 3室,N/A,31/07/2024,1房,$680 萬,493 呎,"$13,793",N/A
九龍,紅磡灣尖東,海濱南岸 1座 34樓 E室,N/A,31/07/2024,2房,$818 萬,481 呎,"$17,006",N/A
九龍,紅磡灣尖東,半島豪庭 1座 22樓 C室,N/A,26/07/2024,3房,"$1,330 萬","1,005 呎","$13,234",N/A
九龍,紅磡灣尖東,海濱南岸 2座 7樓 B室,N/A,26/07/2024,3房,$726 萬,593 呎,"$12,243",N/A
九龍,紅磡灣尖東,都會軒 2座 中層 6室,N/A,25/07/2024,1房,"$23,000",478 呎,$48,N/A
九龍,紅磡灣尖東,海濱南岸 6座 高層 F室,N/A,25/07/2024,2房,"$22,000",432 呎,$51,N/A
九龍,紅磡灣尖東,半島豪庭 3座 中層 E室,N/A,25/07/2024,2房,"$35,000",770 呎,$45,N/A
九龍,紅磡灣尖東,海濱南岸 4座 高層 G室,N/A,23/07/2024,3房,"$26,000",593 呎,$44,N/A
九龍,紅磡灣尖東,半島豪庭 5座 30樓 G室,N/A,22/07/2024,2房,$990 萬,563 呎,"$17,584",N/A
九龍,紅磡灣尖東,海濱南岸 6座 低層 C室,N/A,21/07/2024,3房,"$26,000",590 呎,$44,N/A
九龍,紅磡灣尖東,海濱南岸 6座 16樓 J室,N/A,19/07/2024,3房,$900 萬,589 呎,"$15,280",N/A
九龍,紅磡灣尖東,海濱南岸 3座 20樓 A室,N/A,16/07/2024,2房,$680 萬,432 呎,"$15,741",N/A
九龍,紅磡灣尖東,半島豪庭 1座 3樓 F室,N/A,16/07/2024,2房,$800 萬,647 呎,"$12,365",N/A
九龍,紅磡灣尖東,維港．星岸 5座 30樓 C室,N/A,15/07/2024,3房,"$1,950 萬",758 呎,"$25,726",露台 | | 工作平台
九龍,紅磡灣尖東,都會軒 2座 18樓 7室,N/A,12/07/2024,1房,$640 萬,479 呎,"$13,361",N/A
九龍,紅磡灣尖東,海濱南岸 7座 7樓 B室,N/A,11/07/2024,3房,$813 萬,593 呎,"$13,710",N/A
